timestamp,  deadSpace,  offset,  spikeWidth,  ratio,  Y,  X,  Z,  area,  strip1,  strip2,  strip3,  strip4,  strip5,  strip6,  strip7
2017-07-31T18:30:42+02:00,100,100,75,70,0,28,-47.098,2.5,948, 984, 219, 413, 985, 962, 993
2017-07-31T18:30:43+02:00,100,100,75,70,0,29,-47.098,2.5,955, 982, 234, 382, 996, 955, 974
2017-07-31T18:30:45+02:00,100,100,75,70,0,30,-47.098,2.5,951, 979, 244, 337, 975, 963, 993
2017-07-31T18:30:47+02:00,100,100,75,70,0,31,-47.103,2.5,945, 960, 261, 306, 965, 955, 971
2017-07-31T18:30:48+02:00,100,100,75,70,0,32,-47.103,2.5,955, 983, 275, 283, 977, 957, 989
2017-07-31T18:30:50+02:00,100,100,75,70,0,33,-47.098,2.5,964, 994, 289, 262, 982, 957, 977
2017-07-31T18:30:52+02:00,100,100,75,70,0,34,-47.098,2.5,949, 981, 311, 247, 984, 946, 970
2017-07-31T18:30:54+02:00,100,100,75,70,0,35,-47.098,2.5,964, 982, 312, 241, 991, 953, 970
2017-07-31T18:30:55+02:00,100,100,75,70,0,36,-47.103,2.5,950, 971, 348, 224, 976, 966, 979
2017-07-31T18:30:57+02:00,100,100,75,70,0,37,-47.103,2.5,969, 990, 369, 204, 983, 961, 980
2017-07-31T18:30:59+02:00,100,100,75,70,0,38,-47.098,2.5,950, 975, 384, 206, 982, 978, 987
2017-07-31T18:31:00+02:00,100,100,75,70,0,39,-47.098,2.5,950, 976, 405, 203, 978, 954, 984
2017-07-31T18:31:02+02:00,100,100,75,70,0,40,-47.098,2.5,948, 972, 435, 197, 978, 964, 982
2017-07-31T18:31:04+02:00,100,100,75,70,0,41,-47.103,2.5,944, 986, 476, 187, 975, 966, 985
2017-07-31T18:31:06+02:00,100,100,75,70,0,42,-47.103,2.5,953, 976, 510, 189, 969, 948, 962
2017-07-31T18:31:07+02:00,100,100,75,70,0,43,-47.098,2.5,949, 967, 568, 178, 967, 959, 974
2017-07-31T18:31:09+02:00,100,100,75,70,0,44,-47.098,2.5,946, 991, 625, 186, 968, 949, 971
2017-07-31T18:31:11+02:00,100,100,75,70,0,45,-47.098,2.5,948, 984, 684, 187, 960, 963, 981
2017-07-31T18:31:12+02:00,100,100,75,70,0,46,-47.103,2.5,939, 984, 731, 191, 908, 964, 985
2017-07-31T18:31:14+02:00,100,100,75,70,0,47,-47.103,2.5,954, 992, 771, 197, 857, 962, 977
2017-07-31T18:31:16+02:00,100,100,75,70,0,48,-47.098,2.5,947, 970, 829, 199, 767, 966, 980
2017-07-31T18:31:18+02:00,100,100,75,70,0,49,-47.098,2.5,951, 982, 895, 209, 700, 966, 978
2017-07-31T18:31:19+02:00,100,100,75,70,0,50,-47.098,2.5,936, 991, 921, 205, 625, 954, 971
2017-07-31T18:31:21+02:00,100,100,75,70,0,51,-47.103,2.5,956, 964, 947, 205, 552, 966, 978
2017-07-31T18:31:23+02:00,100,100,75,70,0,52,-47.103,2.5,951, 985, 987, 213, 459, 957, 980
2017-07-31T18:31:24+02:00,100,100,75,70,0,53,-47.098,2.5,945, 979, 974, 226, 411, 962, 986
2017-07-31T18:31:26+02:00,100,100,75,70,0,54,-47.098,2.5,959, 985, 976, 239, 340, 954, 973
2017-07-31T18:31:28+02:00,100,100,75,70,0,55,-47.098,2.5,937, 983, 987, 239, 303, 965, 988
2017-07-31T18:31:30+02:00,100,100,75,70,0,56,-47.103,2.5,947, 982, 975, 257, 289, 958, 987
2017-07-31T18:31:31+02:00,100,100,75,70,0,57,-47.103,2.5,948, 975, 984, 270, 264, 966, 977
2017-07-31T18:31:33+02:00,100,100,75,70,0,58,-47.098,2.5,964, 976, 977, 288, 244, 959, 978
2017-07-31T18:31:35+02:00,100,100,75,70,0,59,-47.098,2.5,947, 993, 981, 318, 225, 958, 986
2017-07-31T18:31:36+02:00,100,100,75,70,0,60,-47.098,2.5,956, 987, 982, 333, 210, 968, 984
2017-07-31T18:31:38+02:00,100,100,75,70,0,61,-47.103,2.5,952, 981, 982, 353, 203, 957, 977
2017-07-31T18:31:40+02:00,100,100,75,70,0,62,-47.103,2.5,961, 988, 980, 364, 183, 956, 968
2017-07-31T18:31:42+02:00,100,100,75,70,0,63,-47.098,2.5,955, 982, 990, 390, 174, 963, 973
2017-07-31T18:31:43+02:00,100,100,75,70,0,64,-47.098,2.5,948, 979, 984, 434, 176, 968, 978
2017-07-31T18:31:45+02:00,100,100,75,70,0,65,-47.098,2.5,946, 984, 973, 467, 167, 945, 974
2017-07-31T18:31:47+02:00,100,100,75,70,0,66,-47.103,2.5,944, 979, 965, 506, 168, 954, 977
2017-07-31T18:31:48+02:00,100,100,75,70,0,67,-47.103,2.5,949, 969, 958, 552, 166, 951, 981
2017-07-31T18:31:50+02:00,100,100,75,70,0,68,-47.098,2.5,954, 992, 990, 574, 158, 947, 971
2017-07-31T18:31:52+02:00,100,100,75,70,0,69,-47.098,2.5,946, 980, 983, 618, 159, 949, 985
2017-07-31T18:31:54+02:00,100,100,75,70,0,70,-47.098,2.5,954, 979, 971, 666, 160, 937, 983
2017-07-31T18:31:56+02:00,100,100,75,70,-2.5,0,-47.103,2.5,915, 244, 623, 971, 977, 942, 977
2017-07-31T18:31:58+02:00,100,100,75,70,-2.5,1,-47.103,2.5,924, 240, 587, 959, 982, 953, 977
2017-07-31T18:31:59+02:00,100,100,75,70,-2.5,2,-47.098,2.5,924, 252, 562, 964, 959, 938, 973
2017-07-31T18:32:01+02:00,100,100,75,70,-2.5,3,-47.098,2.5,945, 253, 524, 941, 956, 943, 974
2017-07-31T18:32:03+02:00,100,100,75,70,-2.5,4,-47.098,2.5,938, 266, 481, 960, 966, 938, 956
2017-07-31T18:32:05+02:00,100,100,75,70,-2.5,5,-47.103,2.5,940, 273, 431, 933, 962, 942, 967
2017-07-31T18:32:06+02:00,100,100,75,70,-2.5,6,-47.103,2.5,946, 292, 377, 961, 979, 941, 980
2017-07-31T18:32:08+02:00,100,100,75,70,-2.5,7,-47.098,2.5,950, 302, 337, 957, 961, 944, 979
2017-07-31T18:32:10+02:00,100,100,75,70,-2.5,8,-47.098,2.5,940, 321, 300, 952, 977, 954, 980
2017-07-31T18:32:11+02:00,100,100,75,70,-2.5,9,-47.098,2.5,943, 340, 258, 975, 970, 949, 968
2017-07-31T18:32:13+02:00,100,100,75,70,-2.5,10,-47.103,2.5,938, 359, 237, 959, 978, 949, 977
2017-07-31T18:32:15+02:00,100,100,75,70,-2.5,11,-47.103,2.5,942, 390, 246, 961, 975, 953, 976
2017-07-31T18:32:17+02:00,100,100,75,70,-2.5,12,-47.098,2.5,950, 431, 217, 956, 976, 950, 965
2017-07-31T18:32:18+02:00,100,100,75,70,-2.5,13,-47.098,2.5,953, 450, 216, 977, 971, 938, 973
2017-07-31T18:32:20+02:00,100,100,75,70,-2.5,14,-47.098,2.5,961, 485, 209, 958, 982, 934, 974
2017-07-31T18:32:22+02:00,100,100,75,70,-2.5,15,-47.103,2.5,947, 516, 196, 955, 971, 946, 970
2017-07-31T18:32:24+02:00,100,100,75,70,-2.5,16,-47.103,2.5,943, 572, 200, 981, 963, 936, 975
2017-07-31T18:32:25+02:00,100,100,75,70,-2.5,17,-47.098,2.5,947, 591, 193, 962, 986, 947, 971
2017-07-31T18:32:27+02:00,100,100,75,70,-2.5,18,-47.098,2.5,941, 621, 184, 973, 982, 943, 996
2017-07-31T18:32:29+02:00,100,100,75,70,-2.5,19,-47.098,2.5,951, 685, 183, 993, 996, 947, 974
2017-07-31T18:32:30+02:00,100,100,75,70,-2.5,20,-47.103,2.5,954, 706, 178, 928, 979, 957, 977
2017-07-31T18:32:32+02:00,100,100,75,70,-2.5,21,-47.103,2.5,956, 782, 175, 863, 985, 951, 968
2017-07-31T18:32:34+02:00,100,100,75,70,-2.5,22,-47.098,2.5,944, 810, 177, 758, 971, 937, 961
2017-07-31T18:32:36+02:00,100,100,75,70,-2.5,23,-47.098,2.5,955, 841, 178, 652, 984, 943, 973
2017-07-31T18:32:37+02:00,100,100,75,70,-2.5,24,-47.098,2.5,952, 912, 190, 566, 980, 934, 963
2017-07-31T18:32:39+02:00,100,100,75,70,-2.5,25,-47.103,2.5,943, 945, 198, 543, 998, 958, 971
2017-07-31T18:32:41+02:00,100,100,75,70,-2.5,26,-47.103,2.5,957, 939, 196, 459, 968, 947, 970
2017-07-31T18:32:43+02:00,100,100,75,70,-2.5,27,-47.098,2.5,943, 933, 209, 429, 979, 951, 979
2017-07-31T18:32:44+02:00,100,100,75,70,-2.5,28,-47.098,2.5,972, 971, 221, 380, 980, 946, 969
2017-07-31T18:32:46+02:00,100,100,75,70,-2.5,29,-47.098,2.5,940, 980, 225, 326, 954, 935, 967
2017-07-31T18:32:48+02:00,100,100,75,70,-2.5,30,-47.103,2.5,954, 985, 233, 304, 974, 952, 965
2017-07-31T18:32:49+02:00,100,100,75,70,-2.5,31,-47.103,2.5,946, 965, 252, 269, 992, 950, 976
2017-07-31T18:32:51+02:00,100,100,75,70,-2.5,32,-47.098,2.5,946, 973, 272, 258, 977, 947, 994
2017-07-31T18:32:53+02:00,100,100,75,70,-2.5,33,-47.098,2.5,949, 995, 299, 243, 989, 951, 980
2017-07-31T18:32:54+02:00,100,100,75,70,-2.5,34,-47.098,2.5,953, 969, 316, 223, 999, 950, 979
2017-07-31T18:32:56+02:00,100,100,75,70,-2.5,35,-47.103,2.5,949, 969, 336, 207, 971, 954, 981
2017-07-31T18:32:58+02:00,100,100,75,70,-2.5,36,-47.103,2.5,944, 980, 348, 198, 999, 954, 976
2017-07-31T18:33:00+02:00,100,100,75,70,-2.5,37,-47.098,2.5,945, 963, 371, 191, 984, 952, 977
2017-07-31T18:33:01+02:00,100,100,75,70,-2.5,38,-47.098,2.5,948, 969, 402, 194, 976, 955, 979
2017-07-31T18:33:03+02:00,100,100,75,70,-2.5,39,-47.098,2.5,948, 986, 431, 188, 997, 964, 976
2017-07-31T18:33:05+02:00,100,100,75,70,-2.5,40,-47.103,2.5,947, 981, 468, 185, 980, 962, 978
2017-07-31T18:33:07+02:00,100,100,75,70,-2.5,41,-47.103,2.5,951, 970, 513, 182, 984, 955, 968
2017-07-31T18:33:09+02:00,100,100,75,70,-2.5,42,-47.098,2.5,943, 973, 560, 174, 975, 956, 983
2017-07-31T18:33:10+02:00,100,100,75,70,-2.5,43,-47.098,2.5,944, 978, 605, 181, 963, 953, 978
2017-07-31T18:33:12+02:00,100,100,75,70,-2.5,44,-47.098,2.5,946, 978, 640, 178, 969, 957, 974
2017-07-31T18:33:14+02:00,100,100,75,70,-2.5,45,-47.103,2.5,953, 963, 684, 185, 938, 963, 981
2017-07-31T18:33:15+02:00,100,100,75,70,-2.5,46,-47.103,2.5,939, 980, 750, 184, 848, 957, 979
2017-07-31T18:33:17+02:00,100,100,75,70,-2.5,47,-47.098,2.5,959, 966, 800, 183, 720, 954, 965
2017-07-31T18:33:19+02:00,100,100,75,70,-2.5,48,-47.098,2.5,935, 971, 839, 194, 629, 971, 974
2017-07-31T18:33:21+02:00,100,100,75,70,-2.5,49,-47.098,2.5,947, 996, 916, 199, 533, 957, 974
2017-07-31T18:33:22+02:00,100,100,75,70,-2.5,50,-47.103,2.5,949, 979, 941, 204, 481, 966, 980
2017-07-31T18:33:24+02:00,100,100,75,70,-2.5,51,-47.103,2.5,951, 979, 948, 204, 415, 972, 975
2017-07-31T18:33:26+02:00,100,100,75,70,-2.5,52,-47.098,2.5,937, 980, 974, 212, 366, 972, 983
2017-07-31T18:33:27+02:00,100,100,75,70,-2.5,53,-47.098,2.5,946, 984, 984, 221, 305, 959, 967
2017-07-31T18:33:29+02:00,100,100,75,70,-2.5,54,-47.098,2.5,946, 979, 989, 233, 274, 962, 966
2017-07-31T18:33:31+02:00,100,100,75,70,-2.5,55,-47.103,2.5,949, 992, 986, 248, 257, 969, 982
2017-07-31T18:33:33+02:00,100,100,75,70,-2.5,56,-47.103,2.5,951, 990, 988, 270, 226, 958, 973
2017-07-31T18:33:34+02:00,100,100,75,70,-2.5,57,-47.098,2.5,951, 989, 987, 289, 209, 955, 976
2017-07-31T18:33:36+02:00,100,100,75,70,-2.5,58,-47.098,2.5,955, 985, 974, 313, 191, 964, 971
2017-07-31T18:33:38+02:00,100,100,75,70,-2.5,59,-47.098,2.5,948, 987, 971, 337, 183, 965, 976
2017-07-31T18:33:39+02:00,100,100,75,70,-2.5,60,-47.103,2.5,945, 982, 988, 349, 179, 969, 978
2017-07-31T18:33:41+02:00,100,100,75,70,-2.5,61,-47.103,2.5,952, 986, 980, 363, 171, 964, 989
2017-07-31T18:33:43+02:00,100,100,75,70,-2.5,62,-47.098,2.5,944, 984, 989, 378, 166, 958, 972
2017-07-31T18:33:45+02:00,100,100,75,70,-2.5,63,-47.098,2.5,960, 986, 978, 405, 158, 958, 959
2017-07-31T18:33:46+02:00,100,100,75,70,-2.5,64,-47.098,2.5,955, 982, 975, 431, 155, 954, 976
2017-07-31T18:33:48+02:00,100,100,75,70,-2.5,65,-47.103,2.5,944, 976, 968, 476, 143, 957, 974
2017-07-31T18:33:50+02:00,100,100,75,70,-2.5,66,-47.103,2.5,933, 976, 978, 527, 145, 944, 982
2017-07-31T18:33:52+02:00,100,100,75,70,-2.5,67,-47.098,2.5,958, 979, 980, 558, 147, 944, 976
2017-07-31T18:33:53+02:00,100,100,75,70,-2.5,68,-47.098,2.5,948, 974, 985, 575, 148, 952, 989
2017-07-31T18:33:55+02:00,100,100,75,70,-2.5,69,-47.098,2.5,951, 971, 979, 611, 142, 931, 970
2017-07-31T18:33:57+02:00,100,100,75,70,-2.5,70,-47.103,2.5,950, 973, 971, 652, 151, 841, 972
2017-07-31T18:34:00+02:00,100,100,75,70,-5,0,-47.103,2.5,921, 221, 577, 962, 975, 948, 986
2017-07-31T18:34:01+02:00,100,100,75,70,-5,1,-47.098,2.5,942, 228, 551, 965, 970, 943, 966
2017-07-31T18:34:03+02:00,100,100,75,70,-5,2,-47.098,2.5,937, 242, 515, 960, 979, 935, 974
2017-07-31T18:34:05+02:00,100,100,75,70,-5,3,-47.098,2.5,949, 266, 471, 968, 982, 938, 965
2017-07-31T18:34:06+02:00,100,100,75,70,-5,4,-47.103,2.5,947, 269, 443, 964, 969, 948, 968
2017-07-31T18:34:08+02:00,100,100,75,70,-5,5,-47.103,2.5,951, 282, 377, 953, 985, 947, 963
2017-07-31T18:34:10+02:00,100,100,75,70,-5,6,-47.098,2.5,942, 320, 348, 974, 966, 942, 979
2017-07-31T18:34:12+02:00,100,100,75,70,-5,7,-47.098,2.5,942, 332, 293, 939, 965, 953, 977
2017-07-31T18:34:13+02:00,100,100,75,70,-5,8,-47.098,2.5,948, 356, 254, 952, 978, 938, 975
2017-07-31T18:34:15+02:00,100,100,75,70,-5,9,-47.103,2.5,950, 390, 248, 952, 953, 939, 976
2017-07-31T18:34:17+02:00,100,100,75,70,-5,10,-47.103,2.5,945, 401, 222, 947, 970, 943, 968
2017-07-31T18:34:19+02:00,100,100,75,70,-5,11,-47.098,2.5,944, 423, 202, 935, 963, 939, 979
2017-07-31T18:34:21+02:00,100,100,75,70,-5,12,-47.098,2.5,949, 494, 205, 970, 976, 938, 962
2017-07-31T18:34:22+02:00,100,100,75,70,-5,13,-47.098,2.5,951, 554, 201, 970, 976, 939, 970
2017-07-31T18:34:24+02:00,100,100,75,70,-5,14,-47.103,2.5,958, 582, 190, 966, 964, 934, 977
2017-07-31T18:34:26+02:00,100,100,75,70,-5,15,-47.103,2.5,959, 630, 185, 958, 972, 949, 976
2017-07-31T18:34:28+02:00,100,100,75,70,-5,16,-47.098,2.5,949, 669, 186, 972, 978, 949, 974
2017-07-31T18:34:29+02:00,100,100,75,70,-5,17,-47.098,2.5,957, 699, 184, 969, 950, 928, 970
2017-07-31T18:34:31+02:00,100,100,75,70,-5,18,-47.098,2.5,948, 747, 179, 975, 984, 953, 974
2017-07-31T18:34:33+02:00,100,100,75,70,-5,19,-47.103,2.5,944, 776, 167, 935, 987, 931, 960
2017-07-31T18:34:34+02:00,100,100,75,70,-5,20,-47.103,2.5,969, 808, 163, 866, 984, 946, 965
2017-07-31T18:34:36+02:00,100,100,75,70,-5,21,-47.098,2.5,942, 873, 165, 798, 974, 940, 965
2017-07-31T18:34:38+02:00,100,100,75,70,-5,22,-47.098,2.5,946, 885, 168, 717, 970, 940, 968
2017-07-31T18:34:40+02:00,100,100,75,70,-5,23,-47.098,2.5,954, 916, 168, 658, 973, 944, 968
2017-07-31T18:34:41+02:00,100,100,75,70,-5,24,-47.103,2.5,941, 912, 176, 561, 980, 948, 971
2017-07-31T18:34:43+02:00,100,100,75,70,-5,25,-47.103,2.5,948, 932, 182, 473, 967, 936, 970
2017-07-31T18:34:45+02:00,100,100,75,70,-5,26,-47.098,2.5,943, 954, 190, 405, 981, 948, 977
2017-07-31T18:34:46+02:00,100,100,75,70,-5,27,-47.098,2.5,955, 971, 203, 359, 984, 938, 973
2017-07-31T18:34:48+02:00,100,100,75,70,-5,28,-47.098,2.5,949, 965, 215, 328, 976, 939, 962
2017-07-31T18:34:50+02:00,100,100,75,70,-5,29,-47.103,2.5,946, 975, 216, 310, 979, 933, 970
2017-07-31T18:34:52+02:00,100,100,75,70,-5,30,-47.103,2.5,945, 965, 236, 280, 985, 936, 962
2017-07-31T18:34:53+02:00,100,100,75,70,-5,31,-47.098,2.5,945, 989, 250, 261, 988, 945, 970
2017-07-31T18:34:55+02:00,100,100,75,70,-5,32,-47.098,2.5,944, 981, 267, 252, 969, 939, 955
2017-07-31T18:34:57+02:00,100,100,75,70,-5,33,-47.098,2.5,950, 989, 292, 242, 983, 939, 966
2017-07-31T18:34:59+02:00,100,100,75,70,-5,34,-47.103,2.5,948, 971, 298, 217, 984, 955, 987
2017-07-31T18:35:00+02:00,100,100,75,70,-5,35,-47.103,2.5,951, 977, 309, 204, 980, 943, 982
2017-07-31T18:35:02+02:00,100,100,75,70,-5,36,-47.098,2.5,946, 968, 350, 192, 980, 949, 974
2017-07-31T18:35:04+02:00,100,100,75,70,-5,37,-47.098,2.5,956, 964, 405, 187, 984, 950, 966
2017-07-31T18:35:06+02:00,100,100,75,70,-5,38,-47.098,2.5,949, 974, 465, 184, 982, 949, 974
2017-07-31T18:35:07+02:00,100,100,75,70,-5,39,-47.103,2.5,949, 991, 506, 180, 995, 954, 979
2017-07-31T18:35:09+02:00,100,100,75,70,-5,40,-47.103,2.5,947, 988, 540, 179, 991, 971, 964
2017-07-31T18:35:11+02:00,100,100,75,70,-5,41,-47.098,2.5,955, 986, 591, 183, 980, 953, 972
2017-07-31T18:35:13+02:00,100,100,75,70,-5,42,-47.098,2.5,957, 975, 631, 173, 971, 949, 966
2017-07-31T18:35:14+02:00,100,100,75,70,-5,43,-47.098,2.5,951, 968, 671, 174, 951, 946, 972
2017-07-31T18:35:16+02:00,100,100,75,70,-5,44,-47.103,2.5,956, 977, 710, 172, 902, 960, 960
2017-07-31T18:35:18+02:00,100,100,75,70,-5,45,-47.103,2.5,955, 977, 752, 171, 809, 957, 969
2017-07-31T18:35:20+02:00,100,100,75,70,-5,46,-47.098,2.5,949, 972, 794, 176, 715, 951, 981
2017-07-31T18:35:21+02:00,100,100,75,70,-5,47,-47.098,2.5,956, 977, 855, 185, 628, 965, 976
2017-07-31T18:35:23+02:00,100,100,75,70,-5,48,-47.098,2.5,945, 968, 884, 190, 537, 961, 969
2017-07-31T18:35:25+02:00,100,100,75,70,-5,49,-47.103,2.5,956, 969, 915, 198, 432, 948, 959
2017-07-31T18:35:27+02:00,100,100,75,70,-5,50,-47.103,2.5,939, 971, 946, 204, 355, 961, 981
2017-07-31T18:35:28+02:00,100,100,75,70,-5,51,-47.098,2.5,952, 954, 943, 204, 303, 966, 979
2017-07-31T18:35:30+02:00,100,100,75,70,-5,52,-47.098,2.5,943, 974, 971, 217, 272, 972, 974
2017-07-31T18:35:32+02:00,100,100,75,70,-5,53,-47.098,2.5,960, 974, 982, 233, 257, 957, 977
2017-07-31T18:35:34+02:00,100,100,75,70,-5,54,-47.103,2.5,931, 964, 989, 242, 236, 959, 976
2017-07-31T18:35:35+02:00,100,100,75,70,-5,55,-47.103,2.5,940, 966, 982, 256, 216, 958, 971
2017-07-31T18:35:37+02:00,100,100,75,70,-5,56,-47.098,2.5,943, 979, 978, 282, 205, 965, 980
2017-07-31T18:35:39+02:00,100,100,75,70,-5,57,-47.098,2.5,943, 977, 970, 297, 184, 970, 983
2017-07-31T18:35:40+02:00,100,100,75,70,-5,58,-47.098,2.5,961, 972, 959, 299, 176, 967, 972
2017-07-31T18:35:42+02:00,100,100,75,70,-5,59,-47.103,2.5,948, 964, 972, 321, 168, 957, 973
2017-07-31T18:35:44+02:00,100,100,75,70,-5,60,-47.103,2.5,954, 983, 981, 351, 162, 960, 965
2017-07-31T18:35:46+02:00,100,100,75,70,-5,61,-47.098,2.5,951, 994, 978, 382, 159, 959, 976
2017-07-31T18:35:47+02:00,100,100,75,70,-5,62,-47.098,2.5,939, 980, 978, 419, 146, 947, 971
2017-07-31T18:35:49+02:00,100,100,75,70,-5,63,-47.098,2.5,955, 964, 981, 448, 139, 948, 980
2017-07-31T18:35:51+02:00,100,100,75,70,-5,64,-47.103,2.5,934, 965, 967, 486, 138, 955, 974
2017-07-31T18:35:52+02:00,100,100,75,70,-5,65,-47.103,2.5,940, 972, 982, 515, 142, 965, 983
2017-07-31T18:35:54+02:00,100,100,75,70,-5,66,-47.098,2.5,954, 993, 976, 568, 139, 958, 968
2017-07-31T18:35:56+02:00,100,100,75,70,-5,67,-47.098,2.5,946, 965, 958, 603, 136, 942, 972
2017-07-31T18:35:58+02:00,100,100,75,70,-5,68,-47.098,2.5,938, 959, 973, 640, 132, 899, 970
2017-07-31T18:35:59+02:00,100,100,75,70,-5,69,-47.103,2.5,965, 964, 968, 664, 131, 844, 961
2017-07-31T18:36:01+02:00,100,100,75,70,-5,70,-47.103,2.5,942, 980, 968, 714, 135, 782, 971
2017-07-31T18:36:04+02:00,100,100,75,70,-7.5,0,-47.098,2.5,932, 199, 615, 988, 983, 940, 978
2017-07-31T18:36:05+02:00,100,100,75,70,-7.5,1,-47.098,2.5,952, 200, 567, 966, 962, 937, 972
2017-07-31T18:36:07+02:00,100,100,75,70,-7.5,2,-47.098,2.5,967, 202, 540, 963, 985, 944, 986
2017-07-31T18:36:09+02:00,100,100,75,70,-7.5,3,-47.103,2.5,955, 211, 465, 960, 974, 942, 966
2017-07-31T18:36:11+02:00,100,100,75,70,-7.5,4,-47.103,2.5,935, 232, 400, 954, 977, 936, 966
2017-07-31T18:36:12+02:00,100,100,75,70,-7.5,5,-47.098,2.5,954, 231, 350, 976, 987, 947, 975
2017-07-31T18:36:14+02:00,100,100,75,70,-7.5,6,-47.098,2.5,944, 268, 317, 968, 979, 954, 978
2017-07-31T18:36:16+02:00,100,100,75,70,-7.5,7,-47.098,2.5,947, 287, 292, 929, 961, 947, 972
2017-07-31T18:36:17+02:00,100,100,75,70,-7.5,8,-47.103,2.5,942, 310, 252, 968, 986, 948, 972
2017-07-31T18:36:19+02:00,100,100,75,70,-7.5,9,-47.103,2.5,942, 347, 224, 962, 982, 947, 958
2017-07-31T18:36:21+02:00,100,100,75,70,-7.5,10,-47.098,2.5,940, 384, 194, 960, 981, 930, 960
2017-07-31T18:36:22+02:00,100,100,75,70,-7.5,11,-47.098,2.5,938, 423, 184, 982, 967, 948, 969
2017-07-31T18:36:24+02:00,100,100,75,70,-7.5,12,-47.098,2.5,943, 433, 176, 969, 972, 952, 968
2017-07-31T18:36:26+02:00,100,100,75,70,-7.5,13,-47.103,2.5,940, 499, 178, 972, 981, 946, 967
2017-07-31T18:36:28+02:00,100,100,75,70,-7.5,14,-47.103,2.5,926, 540, 168, 964, 966, 949, 981
2017-07-31T18:36:29+02:00,100,100,75,70,-7.5,15,-47.098,2.5,941, 602, 171, 953, 971, 950, 983
2017-07-31T18:36:31+02:00,100,100,75,70,-7.5,16,-47.098,2.5,943, 688, 164, 960, 966, 940, 969
2017-07-31T18:36:33+02:00,100,100,75,70,-7.5,17,-47.098,2.5,943, 759, 163, 977, 981, 949, 973
2017-07-31T18:36:34+02:00,100,100,75,70,-7.5,18,-47.103,2.5,961, 823, 154, 899, 976, 932, 962
